"tsId","class","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","hurst","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift"
"11","1",0.256259097326386,0.58547118888969,0.804833068929732,5.24199653688914,-7.77990648178743,2.91454758037429,0.956944444444444,-1.35584438269793,0.392205957477543,0.97246138034828,3.69763000421805,0.880113849454775,2.10764016132293,0.227724794075096,0.189356043567858,1.43127188463089,0.882954700018729,0.0579015413509408,0.585089981437209,0.0144401056835817,0.995975403017439,0.845769297768,0.0753610179481352,0.7570648982914,-5.63480583002217,0.987349039934347,3.58866065570542e-08,-4.56437086916683,-2.18109211811159,0.772426666501033,1.08954949836152,1.78327630953854,37,0.637708800184603,43
"12","0",0.297743962560579,0.604506585143588,0.774266251849843,5.40165045795128,-7.9215076510438,2.95036906002102,0.955555555555556,-1.34108380183861,0.454210980336458,0.972182089652095,3.69333136017634,0.854638085946388,2.07650796706096,-0.00794887729781291,0.0804410988317911,1.42011326638617,0.777002981276306,0.0040924460772999,0.583122018854124,0.0217437748632371,0.996016115413377,0.850709226190413,0.0816039521110146,0.811679343306697,-5.50476132011962,0.988578798662146,5.15404969885948e-08,-4.77813230449675,-2.50079462647733,0.750925904367364,1.00791561094421,1.69764903947279,36,0.572004153195027,43
"13","1",0.291249480114585,0.589997221581405,0.715555231398137,5.25551298027791,-8.16684199479344,2.92540919536424,0.966666666666667,-1.31051083329195,0.44615395015269,0.974669614046991,3.79325308654781,0.87517313775993,2.23707882155995,0.049428604961507,0.127901524878652,1.48765408707276,0.87715503118546,0.0247455155868172,0.581580757694682,0.0130420020190112,0.996085775030752,0.849290648637421,0.0708528317875654,0.809416839857943,-5.23440210368068,0.989482838976498,3.2851373574221e-08,-4.74353314979943,-2.74258113466623,0.797666127204936,1.35709095610544,1.62889842178488,36,0.546251033098755,25
"14","1",0.276064618181787,0.61551849893748,0.777719572698273,5.47872873004056,-8.25223380260688,3.01119253029579,0.959722222222222,-1.3069224110634,0.459490154920978,0.973406414251319,3.66183435681159,0.850597690774712,2.08524110551118,-0.0790675930316224,0.0965248523370111,1.4926427664056,0.807626961290854,0.0273077511797092,0.585974904120882,0.00884734929530495,0.995975403017439,0.823012292737222,0.0804364909266359,0.760420934637812,-5.67492412252792,0.987926452301364,4.32759193867456e-08,-4.56930352611528,-2.51857246427593,0.765760890736082,1.13831667964629,1.71515561881938,23,0.591518448426309,26
"15","1",0.304436516115289,0.61226333561193,0.730137812549223,5.26537151220702,-8.23901227899793,3.06889351734367,0.955555555555556,-1.3093602925947,0.445575561469468,0.971540423616216,3.57587588108756,0.833285419896451,1.95011973729236,-0.0499146289575111,0.0937564877815758,1.45329834975712,0.762599858232209,0.0166977769152439,0.590231300410492,0.0154969591563298,0.995877042433665,0.823586217271165,0.076328103468265,0.759637748321382,-5.89314820498039,0.986510085876022,6.39341881159741e-08,-4.54651104983221,-2.64123255791759,0.751740612340958,1.08681190113922,1.70552447853367,23,0.613750866600243,25
"16","1",0.269440408548496,0.606840517948589,0.781218989224123,5.68388599182491,-7.6584833661268,3.06703493286736,0.958333333333333,-1.35951039422697,0.407633191678535,0.971935231631438,3.65721120170901,0.821065996438789,1.84427612364096,-0.0730424527559156,0.0531234222515981,1.42791502727474,0.702210692143413,0.00701090129296651,0.587860071656323,0.0192330259009834,0.995884725005343,0.826199171989578,0.0814247293842897,0.785831979583163,-5.78494888451063,0.986631075902882,6.0741998638251e-08,-4.65741593466303,-2.41760806745669,0.721423523225404,0.893922898775748,1.68795065238848,37,0.5949660516823,26
"17","1",0.359719339749211,0.628472330845035,0.821848011998893,5.42960860452281,-8.36829919704562,3.04145746956145,0.956944444444444,-1.34529944303505,0.48344690201706,0.968931107033888,3.52596455571774,0.800550303983449,1.73304809227797,-0.0770856969166927,0.120238376523624,1.374131386121,0.6715019991162,0.0272606670304401,0.592269795396532,0.0799889769564956,0.995847637256504,0.827370432965316,0.110338206673109,0.768665601721781,-5.94093664970939,0.985911634004882,8.88393697193709e-08,-4.6263213524699,-2.40003084327825,0.694494176940329,0.763171842646072,1.76947347805259,37,0.643866996512292,42
"18","0",0.209087394557132,0.548738396068612,0.734948758190924,5.73953256758983,-6.90059946708255,2.61115210196415,0.965277777777778,-1.4037296340065,0.411765357424863,0.978592408423078,4.32325590499975,0.919683556748374,2.58412221073165,0.245282336020395,0.270781152009006,1.4650097495487,1.01462113840228,0.101844610016893,0.56681635339518,0.0291672515036034,0.99638578493316,0.916035234949753,0.0557018059910444,0.916363838806854,-3.96774616589441,0.992826363625607,2.03722164320671e-08,-5.12810094039943,-2.991701651211,0.828762764011137,1.46095054482517,1.76856402241335,38,0.601514332474209,43
"19","0",0.279242535093089,0.562998467695208,0.729429446063725,5.73837312312129,-7.3524020119741,2.71026992826464,0.958333333333333,-1.41279726937984,0.443405589342755,0.976180185226482,4.04166142174146,0.910398982423431,2.38987211983367,0.302068910490047,0.204259925685053,1.45380113582073,0.986033604645913,0.119538076411617,0.573031576062837,0.0209654928257079,0.996227143046418,0.885379111311526,0.0741249447500438,0.851185988019609,-4.52346535588919,0.99123995846792,3.04653082131323e-08,-4.90697938676653,-2.87982655577808,0.808004297590167,1.21120941602693,1.7158422317454,38,0.558730719410259,44
"20","1",0.297696293804278,0.589347911281882,0.742660045665562,5.40498878456052,-7.57710734055243,2.92360354945835,0.958333333333333,-1.36731595908269,0.40944740176378,0.976140997171703,3.91001567797061,0.875884390535531,2.17728938443674,0.0716013325132364,0.0895639771948859,1.50721552497165,0.879513293596114,0.036269851262822,0.57892109056701,0.00884950422681526,0.996112809353395,0.868969880148275,0.0651885179309936,0.849322193132534,-5.08381164187866,0.98964184698915,3.44704489724943e-08,-4.89559888064618,-2.55399995739315,0.790244183336578,1.23389608523015,1.73944592517962,37,0.582919912807514,26
"21","0",0.208577149108012,0.517225700988597,0.771943237691412,5.95566764535183,-7.11385457893112,2.62121297568027,0.959722222222222,-1.43635656096347,0.432129468919276,0.977401679234145,4.22003341925096,0.920937600794335,2.66832997117312,0.179026261591293,0.361632209476516,1.45005109077618,1.08021986977237,0.146030508036244,0.568284910653125,0.0211310535821284,0.996334459792194,0.89201198595128,0.0671548852955583,0.909604415287225,-4.20477808164594,0.992868663334252,2.36456872870782e-08,-5.1099301946472,-2.83757239717236,0.837345520295397,1.69839553154384,1.65729088538525,36,0.578966858002069,43
"22","1",0.359943804482283,0.633383647979263,0.835646727195671,5.45027586533347,-8.23370742121599,3.08425670778829,0.95,-1.30627888473506,0.474725075076228,0.969710463510196,3.57740348982305,0.826630047420719,1.71125865204336,0.0162349330999579,0.128218187328324,1.38499653859911,0.756601297815872,0.0495489176974186,0.591064672771289,0.05247252423096,0.995846802927182,0.825292435557621,0.082186251987008,0.718053298602208,-5.9897507255255,0.984361396196664,1.00828128925726e-07,-4.32823118498088,-2.78428265973803,0.727922041790502,0.874019847099425,1.6771630635338,10,0.673896345921954,25
"23","1",0.282096183619878,0.612246777696516,0.790282389734184,5.46606044411153,-8.1881854606418,3.08725274137347,0.965277777777778,-1.32962172159084,0.451823507712511,0.970959096097221,3.59017692233592,0.812945139881901,1.79461440975132,-0.112890721718462,0.0799768880656507,1.41944691430901,0.704367148203667,0.019712278250584,0.589210651759385,0.0162648873624563,0.99587430618375,0.824318271629935,0.0922530026295736,0.759483993643982,-5.90994111770053,0.986628564167776,7.06016872715789e-08,-4.57059000014487,-2.44040472863565,0.723576090756206,0.883765796857528,1.7064055252718,24,0.622525017262194,42
"24","1",0.297949824223184,0.604811721945113,0.767335612660229,5.25360890017763,-8.37915021436659,2.97527652404736,0.954166666666667,-1.31083993305896,0.478367713672417,0.972121889003333,3.66281053905164,0.844352778358621,2.08543450954262,-0.0501745789019882,0.0806309089121242,1.43095416164537,0.761132662438101,0.00820825191921829,0.584645462091246,0.0241757814515076,0.995975403017439,0.839350165340205,0.0836330542635028,0.786973920521097,-5.59463788983448,0.988482411941678,5.46119031739009e-08,-4.69798220099917,-2.42997087934869,0.743038887026308,1.02367122034177,1.71049075013674,36,0.564852168920946,43
"25","0",0.31951255389638,0.607573630031474,0.780177001000883,5.41998189148862,-8.2589232968915,2.95739965146054,0.956944444444444,-1.35060097516939,0.485319294286732,0.971442849037616,3.7003255941427,0.852486488038912,1.94755818962895,0.0765838596989661,0.0991697206060058,1.39271151388989,0.791925522708973,0.0298189780875809,0.586171734764726,0.0438598461630828,0.996016115413377,0.833350943541606,0.0956780950560806,0.782281718631021,-5.44282236134858,0.987489171484995,6.87193270427572e-08,-4.63803564154589,-2.73836449277423,0.751083491813611,0.956438171383681,1.71648136392741,37,0.616958963286726,25
"26","0",0.171528344931421,0.482572216623815,0.801737278243123,5.69312046630844,-6.57449824042159,2.66769678864927,0.951388888888889,-1.47836002668475,0.372418054216266,0.978697996765483,4.4481815717656,0.914541464206754,2.62406543103951,0.178880819655165,0.192836001047529,1.42537102672405,0.977833890208144,0.0571738299190727,0.565304382898179,0.0275248520998016,0.996430408814686,0.933821804610431,0.0502096927949952,0.985119744596757,-3.67788285471686,0.993323554700787,1.63930192845055e-08,-5.40382646892943,-2.8257874718558,0.820296107658676,1.53725509609879,1.71058084099534,37,0.564266621874201,43
"27","1",0.327688637184372,0.614799971892179,0.790560961038926,5.40446486897808,-7.46545923560027,3.06842811718463,0.951388888888889,-1.3758715974682,0.368772339595862,0.972231926772259,3.65905107439361,0.809856828199581,1.634673676596,-0.0422145595081076,0.0713158743167876,1.45169512251044,0.694034864390305,0.00501125805767311,0.591781786747782,0.0180298667675697,0.995862307379844,0.838793867841598,0.0780912054481609,0.782535241456634,-5.76835069797984,0.984874224887325,6.29718919039441e-08,-4.60169261654322,-2.62882811331566,0.721773891480219,0.930291188728197,1.68667386945901,23,0.666375262613411,25
"28","1",0.289637857828881,0.588606296305385,0.773934282271276,5.42519044482667,-7.98912612863159,2.937952484055,0.958333333333333,-1.34525180482634,0.435954859303485,0.974473995293609,3.78581157094579,0.872899966276726,2.1811871942686,0.0627425160704686,0.0897685178249681,1.48372698127485,0.84108646010949,0.0135742405415306,0.582461620114432,0.0125855607375365,0.996049361068046,0.857811136338534,0.0696318245609627,0.807175920750074,-5.34112976778814,0.988795996942302,3.4098280111827e-08,-4.73744375578229,-2.58257652218202,0.782181672390991,1.16507949137997,1.68644031069623,37,0.562329686541166,25
"29","1",0.305722997624236,0.607877755441585,0.778924041225156,5.23441312228632,-8.07773139829636,3.08334815887744,0.959722222222222,-1.35428682778354,0.439379808982446,0.971419172217827,3.65012292655031,0.808682781650313,1.79190253232464,-0.0877320142968812,0.0803430504283942,1.41284199014053,0.685280036026394,0.0163235598414438,0.588622239353452,0.0253795761322056,0.995878261418554,0.816249537476039,0.0899383023229688,0.751222294607296,-5.80319235318462,0.986122101369832,6.31175077356066e-08,-4.47957737862709,-2.59095081619699,0.703624271819406,0.874545958058616,1.66463430791188,22,0.694148490906722,25
"30","1",0.295092212553694,0.602604338638709,0.818062721571896,5.4226260436093,-7.81000350408567,3.01012832842382,0.958333333333333,-1.35481885712647,0.418151007843357,0.973561074359207,3.74257385065053,0.838172703043549,1.98306647139879,-0.0481394763900682,0.064529295618034,1.46106188953762,0.76621067878473,0.0137040470656807,0.584392888285762,0.0165630689515405,0.995975403017439,0.860178939992856,0.0685109584230614,0.820181363102397,-5.49989899092109,0.988067120415573,4.54985718390104e-08,-4.795902607811,-2.39430332019651,0.740998693651014,1.01226227694349,1.70000601501827,37,0.602567600312968,26
"31","1",0.331909701774125,0.619595995330501,0.781839309931874,5.72602138608302,-7.59380618252507,3.1006092865649,0.955555555555556,-1.38173520585332,0.397049935145598,0.971995673748569,3.70739357722507,0.821194023853476,1.79102307018304,-0.107320217981342,0.0932772881931509,1.419080727335,0.736538220796703,0.025583476656602,0.587397938710671,0.0125347496950327,0.995934690622109,0.811984252858556,0.0847190703181924,0.75341224091277,-5.78539910170897,0.986344266015163,5.75988584731194e-08,-4.45858407030166,-2.64930047047689,0.734794082569436,0.98584119269298,1.66886525002776,38,0.605362492350727,24
"32","0",0.181056951275503,0.521570485328298,0.776260557368601,5.79604261014503,-7.4764747652636,2.63792052361291,0.956944444444444,-1.40822276004599,0.454090429874153,0.976726965709365,4.15574975521211,0.923664836928052,2.66684040944008,0.338361066285354,0.364921290969704,1.43498151939602,1.04470488317222,0.121828226916888,0.569567491884433,0.0307322404016112,0.996337753971034,0.899142272075668,0.0643247272484424,0.905831535795444,-4.07583769660838,0.99258107296347,2.55021587302994e-08,-5.13083872601339,-2.84313086417377,0.828761335449229,1.5641522230185,1.72426673089399,37,0.591689812140404,43
"33","1",0.297886955693334,0.59175812480282,0.763231167008918,5.67812540923826,-7.71465763775066,2.88838123853851,0.954166666666667,-1.36092112257483,0.429555710562409,0.974832567970839,3.86198386831878,0.882052830528657,2.23453867901026,0.130476471980045,0.172980251149353,1.4640920819226,0.8652541454136,0.0197421066588465,0.579828438816535,0.00604473355532833,0.996079810099605,0.849341362402736,0.0761562667252027,0.805142337462529,-5.23152122489873,0.98937255769556,3.00207119006684e-08,-4.7218921838859,-2.46040767981459,0.774208702672756,1.18475574406125,1.65910284040414,37,0.57967988450528,43
"34","1",0.247824055418107,0.53787269152309,0.775746257151657,5.80686410826201,-7.25568800061345,2.67454123401907,0.968055555555556,-1.39496137610027,0.42507042389572,0.97955044066713,4.30931764248795,0.908066269245867,2.52199807536827,0.153580471399026,0.201085984524289,1.5284219488106,0.989721271624794,0.0540744395627831,0.568134780364497,0.0223104965256929,0.996353925275024,0.889696001747968,0.0633924472704211,0.918709775998543,-4.08711949982742,0.99260133591314,2.1782408411832e-08,-5.15999248541978,-2.79612695382426,0.821232372840664,1.54748866627899,1.5850789733655,36,0.554914503558896,43
"35","1",0.31149520411637,0.560182464042513,0.767998795115706,5.96543987640641,-5.98809718651624,2.82009511380767,0.956944444444444,-1.42315037345849,0.300337773961103,0.980215358211539,4.50008419230748,0.873587079067412,2.06745246556236,0.0184220746367845,0.083332262339665,1.50211447400665,0.864510087506911,0.0412107600568413,0.567398782223596,0.0272686435706253,0.996339998781364,0.907374086446169,0.0463265119318697,0.943115250436937,-4.15682378135009,0.991430457792175,2.53906066012706e-08,-5.1503107724984,-2.92777019386847,0.781538772162906,1.20958328170406,1.69036097659319,38,0.460688408519836,34
"36","0",0.176128448988783,0.513612005944664,0.74959426322774,5.66599507994724,-6.18270730361543,2.58188303977362,0.968055555555556,-1.49043586471433,0.341744941708298,0.979001483885261,4.47251671666229,0.912762728394707,2.64176384424975,0.158760820398805,0.17985465515475,1.43404308713269,0.98299609807804,0.0488729583264288,0.56339222430102,0.0257010201740351,0.9964328513564,0.930051393790814,0.0506005408965304,1.00928259911954,-3.70463672619721,0.993741301457737,1.80990250020922e-08,-5.48360258585149,-2.72207421049313,0.820954352828271,1.61239797657853,1.75370850440562,37,0.557551903659636,43
"37","1",0.279475538677097,0.568176088639859,0.778642620446054,5.84605430203954,-7.57929389444753,2.66963434455275,0.963888888888889,-1.37534180960242,0.455740891851764,0.977172754968009,4.13327120308394,0.918437063521665,2.52017197721499,0.260120188361153,0.333733187503715,1.46598296135425,1.0718361070808,0.219071335673904,0.572056138437331,0.0179884170737991,0.996269111189189,0.891504934975891,0.0646038932387184,0.865304953749277,-4.4267593534915,0.991774468146655,2.52707294736599e-08,-4.93372927181335,-2.89201010641378,0.823265835856817,1.42138774815006,1.66883305599953,37,0.610875482687261,43
"38","1",0.295333481013589,0.567973032110236,0.727892656648062,5.73516986340841,-7.03231049529593,2.72742608753086,0.959722222222222,-1.38811087311395,0.402649104719126,0.977938900595796,4.05074227128267,0.909922345051835,2.51350019621902,0.174346666220219,0.216883621325501,1.53483655389925,0.991126768326335,0.0912865542164275,0.572614241460061,0.00984713999400902,0.996255879906841,0.889518505666992,0.0576440483110789,0.871445447594088,-4.59347297745195,0.99147344590264,2.13368580917515e-08,-5.00221345117316,-2.66893441973756,0.808171726989576,1.43489790344428,1.71102891544975,37,0.551218478609023,43
"39","1",0.298847264853872,0.573152101305994,0.728346827640983,5.62445456705009,-7.59690763978538,2.80076671945091,0.959722222222222,-1.35945298488704,0.432527418359644,0.977266025010119,4.0320380038053,0.901547498572759,2.40346165217161,0.106328219259571,0.231882008490605,1.52308686497271,1.00466535436572,0.119157260045614,0.574856671298995,0.00628843233446605,0.996223959904323,0.880052477179446,0.0603925814257164,0.851569863054472,-4.7546910099586,0.990938952836633,2.50591267898468e-08,-4.88029181888849,-2.82383451700239,0.818028810600871,1.37943661017067,1.59977856896554,37,0.565812638832956,25
"40","1",0.305578870204906,0.586215876476398,0.755969314942395,5.61842825742336,-7.751627527563,2.88156277496397,0.954166666666667,-1.36499788006052,0.442257195138162,0.976483845596873,3.98132591317298,0.883699076244687,2.11649815428239,0.136459512152585,0.185486889246455,1.50861805875799,0.894324733957871,0.0427296929450621,0.580139146286488,0.0229500065801549,0.996133471994043,0.845506799734401,0.0703179409319302,0.803907968560782,-5.00831071374662,0.98887139850684,3.68086526392152e-08,-4.66627816963722,-2.84421003493318,0.794382640589187,1.25549288714241,1.66610115162205,37,0.63383130967672,24
"41","1",0.287337600466659,0.572949059683262,0.767016457435915,5.59779269049914,-7.53756835432086,2.89026094861899,0.958333333333333,-1.38920929490001,0.412463895792346,0.97601499008346,3.95874083126612,0.888413022578145,2.17720474246013,0.194579638090291,0.153023521514725,1.48964775468038,0.926201270199888,0.0635170601432099,0.577643969138204,0.0187331846778923,0.996133933867279,0.832137045839008,0.0782351802148071,0.835295440646719,-5.01983486682972,0.989369637130178,3.05660589870124e-08,-4.79690728945851,-2.7900119497188,0.793374934273296,1.20773104551368,1.72095961896325,37,0.578821213543881,33
"42","1",0.284274104355761,0.578353337709305,0.747594128517463,5.62782931793225,-7.85508605595296,2.80050277201938,0.958333333333333,-1.32282676888265,0.457196072478185,0.977106584079107,3.97042254790172,0.897859116541783,2.45405971949191,0.142961207940735,0.170021389721313,1.52419550624832,0.906554310802632,0.0360817421400733,0.574594855601409,0.0204914683357283,0.996197929817839,0.869453347827936,0.0658753991265481,0.823724992123044,-4.81766369527277,0.990801239210789,2.56817494373021e-08,-4.81115774388394,-2.63617322385702,0.784519340273283,1.30617397430249,1.68319134581223,37,0.589227216548937,43
"43","1",0.327141209988327,0.563635951347813,0.759464389326026,6.00030823830851,-7.4289693067064,2.83626736528194,0.961111111111111,-1.37416729106117,0.39926976811382,0.977042627840649,4.02173008729727,0.892180116750201,2.2301717423055,0.142567517558679,0.13404099399407,1.51259270868771,0.910132810848008,0.0460232052972204,0.576777716250022,0.0197978874933862,0.996193356296187,0.871263083883439,0.0623318349115246,0.857853706371049,-4.8028517720921,0.990131240735442,2.92652476180315e-08,-4.90343447306272,-2.81533944832084,0.807264230475109,1.29030329349439,1.59221204697855,38,0.594996729758934,25
"44","1",0.288519676579322,0.578564302667999,0.782327197729455,5.2212828771708,-8.14723187531272,2.92814886395608,0.959722222222222,-1.36183586938002,0.462980047790052,0.975003873911826,3.85276689099536,0.868309562536909,2.21254329862639,0.0411357061825118,0.118558796560993,1.47563220950758,0.818412768147443,0.00788098065328157,0.580804205378915,0.0087304997655841,0.996092823055357,0.853781609651488,0.0727203388853467,0.815326796164849,-5.1720152661821,0.989328922263108,4.12045483508763e-08,-4.74909915138814,-2.70245692912611,0.774974302704235,1.22327811199722,1.65769714572596,37,0.615016562108759,25
"45","1",0.281180575510636,0.561532196289226,0.753674366943428,6.1154879105498,-7.22620279370035,2.75326592517171,0.961111111111111,-1.36178971052931,0.409267144261673,0.977540415939974,4.10543720862269,0.905187524645891,2.35544733006271,0.24597345449141,0.272704052003373,1.50286488956665,0.996571886904732,0.117065890422742,0.573747216871187,0.0222398217868118,0.996234010989884,0.889477163658695,0.0572382175760305,0.884545083863605,-4.51756848928576,0.991042989074251,2.69547679458579e-08,-5.00361457816256,-2.9462053491549,0.825040363934442,1.37350681028029,1.67224355993504,37,0.592176279562286,25
"46","1",0.289182592586159,0.575880634635057,0.750413803170218,5.39838957912892,-7.56976554089609,2.93773476712186,0.954166666666667,-1.34800202820134,0.412638015459219,0.975499979153824,3.94516467633219,0.885606453910451,2.19648009999441,0.171317014018315,0.130621997218495,1.46493139072972,0.886318876143108,0.0303076896346046,0.579315769940396,0.0148444503289566,0.99611909597595,0.87272559272229,0.0587273107397193,0.840058018420645,-5.10038954502912,0.989412639748331,3.27277172085782e-08,-4.82059097008791,-2.69937724602972,0.795488757291557,1.24296947814326,1.68059722285298,38,0.538629066197056,25
"47","1",0.30850453441902,0.600853858453741,0.735390891002634,5.57885164486719,-7.04928252947057,2.92769755045603,0.951388888888889,-1.37870649991558,0.361026716007369,0.976129140158963,3.96045634190832,0.875725163307007,2.08120130548266,0.065271584764376,0.115688457699391,1.50190092707428,0.873444860044727,0.0342766159525719,0.579598809297664,0.00578686921027368,0.996113079386271,0.852289883861896,0.0653210416833148,0.846779637137788,-5.08258880646724,0.988999077328474,3.05677466333322e-08,-4.83638279148124,-2.79350923385403,0.797900134664457,1.29574808032163,1.6448261749854,37,0.554148104872287,33
