"tsId","class","lempel_ziv","aproximation_entropy","sample_entropy","permutation_entropy","shannon_entropy_CS","shannon_entropy_SG","spectral_entropy","nforbiden","kurtosis","skewness","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","x_pacf5","diff1x_pacf5","diff2x_pacf5","entropy","nonlinearity","stability","lumpiness","unitroot_kpss","unitroot_pp","trend","spike","linearity","curvature","e_acf1","e_acf10","max_level_shift","time_level_shift","max_var_shift","time_var_shift","max_kl_shift","time_kl_shift"
"12","2",0.0246121379061875,0.0205122928969665,0.358582358333354,0.712825263881645,10.1639311044406,-175.776185101125,3.45875299373642,0.608333333333333,-1.34827254957714,0.526478425095437,0.999457923753175,9.91648059817564,0.884915237693324,5.99659739421557,-0.0382590817262189,0.688052793792519,1.0148506750725,1.13368532448321,0.379353965147671,0.329426739966491,0.00147797480143205,1.00463167446697,4.36532860949477e-06,5.05022410069399,-0.601173605429382,0.985914477422475,8.59884797378503e-10,7.88237472979209,-33.059698224253,0.998038150501293,8.92922132940515,0.43142305188851,1007,0.0194966602122729,997,0.358845060653183,1011
"13","2",0.0246121379061875,0.0194569971073546,0.356081263450984,0.719534924412412,10.0845342771426,-164.391457558466,3.31064079336426,0.583333333333333,-1.4202753515547,0.480586086693391,0.999449009014214,9.91893355861303,0.879687209626501,6.39476390476375,-0.153051905143762,0.669208545510589,1.01044786292114,1.20422943403681,0.467859816561724,0.32873256884309,0.00131810298913318,1.00470887780974,2.03021883039959e-06,5.1989384060878,-0.517601767710319,0.988987958941334,4.18490924470428e-10,8.54361968242838,-33.1166870723767,0.997951293732789,8.84822431198997,0.336653114934231,911,0.00918043768628241,900,0.332133274356091,972
"14","2",0.0246121379061875,0.018488876984289,0.355050916284788,0.707098655892094,10.1787311436435,-168.081386445641,3.37239630379473,0.583333333333333,-1.34461284600672,0.519004037701146,0.999456841785988,9.92079351936068,0.855102168036486,5.66443391404099,-0.179050186670712,0.708288403169733,1.00991131810094,1.16803488515767,0.482880026962148,0.325338590093335,0.00111848698008841,1.0047198513509,2.86500298565616e-06,5.13548624603959,-0.49352224064659,0.989911543975345,3.63620522137309e-10,8.18228675304669,-33.1266545411797,0.997790134343076,8.83727835962032,0.382215220010996,879,0.0133337664459595,873,0.369598296217366,940
"15","2",0.0246121379061875,0.019294817374607,0.357669481435775,0.727896829492707,10.075519148204,-165.483710595571,3.31244013946449,0.558333333333333,-1.44281513541661,0.472918492368014,0.999448363845842,9.91962446975915,0.857243354356786,6.06138239989767,-0.119288575748584,0.716888716474371,1.00969005669878,1.21230521226261,0.520243098727422,0.328996927513142,0.00127326555928114,1.00471745570683,2.37013232107914e-06,5.26015063892324,-0.502063543230162,0.989688145852517,3.29087699563694e-10,8.91536273006215,-32.9511778257863,0.997834233785084,8.84153874940925,0.342410878473343,926,0.0116182835818668,916,0.339088728623496,980
"16","2",0.0246121379061875,0.0201674756896921,0.356764372586533,0.721843363587904,10.2765138674428,-163.380948345914,3.36559394031997,0.583333333333333,-1.40965319325403,0.482046665535456,0.999448288183026,9.91887136119074,0.83041667763921,5.57797805770274,-0.138532333994756,0.798974758780141,1.01059432953625,1.13123957268946,0.492158569907586,0.330806770321061,0.00152577364668875,1.00468860203061,2.90946627508376e-06,5.02281918153245,-0.520733536276085,0.98828010924699,4.39880882371001e-10,7.39736758877337,-33.6060709448501,0.997969322094715,8.98997701451341,0.362532729119334,965,0.0163762684638351,955,0.262028822234132,967
"17","2",0.0246121379061875,0.0173254558961267,0.358880545327852,0.738587341513785,9.93716743599298,-178.481779925698,3.34503953960754,0.598611111111111,-1.41646639821614,0.504561666734801,0.999464376251254,9.92600018198693,0.69764091908236,3.9063066398085,-0.0952155350451394,1.15229697074727,1.00659595859009,1.12452148987854,0.707490694785174,0.325239223062057,0.00218801600261759,1.00482159219989,1.60455318166739e-06,5.44287156084713,-0.403614995671016,0.992931330783919,1.60840134110186e-10,10.1228201214349,-31.9703243235291,0.996819687147329,8.85884465173212,0.326888947317425,967,0.012898239221882,957,0.134115617936362,968
"18","2",0.0246121379061875,0.0188732174377979,0.359060109958811,0.716362357262438,9.9926956979722,-176.522967638268,3.38078822289529,0.619444444444444,-1.38268378409799,0.514110380614523,0.999460151576668,9.92208444633581,0.777941777571257,4.86966178842524,-0.0799688453945294,1.0753121226777,1.00937351735459,1.18814546600697,0.635936745282523,0.330210632301638,0.00144809363158806,1.00473754461022,2.26943207905019e-06,5.42729703386378,-0.483693135040637,0.989820366578249,3.63700839183586e-10,10.1657144851434,-31.9130520772634,0.997707772938349,9.00130171576168,0.381429866357415,963,0.0121356737028829,956,0.249558502756866,1021
"19","3",0.0246121379061875,0.0205407972307594,0.357362775243414,0.738852174051462,10.3625398922071,-171.664039183517,3.48639598965517,0.563888888888889,-1.39750971866215,0.496079023383142,0.999436195507297,9.91773901771511,0.699435835350607,3.86874072285833,-0.0174288567530246,1.50660040643106,1.01131192065383,1.22091263817096,0.77498944545636,0.330163725179586,0.00221633734703497,1.00467209700543,2.80329232141248e-06,5.51126785341062,-0.543167358758283,0.98839564642338,5.58189851842925e-10,10.5796556078997,-31.8811571299485,0.997121273358978,8.92545663702887,0.393527961644433,1007,0.0148522285970814,999,0.302479424753897,1064
"20","3",0.0246121379061875,0.0191574376163501,0.357389116230297,0.729144806841542,10.070157990523,-187.655994335035,3.37725996909995,0.594444444444444,-1.29202483830634,0.568582193663107,0.999477576376929,9.92319578179847,0.814030669627434,4.91879078308136,-0.0797883683872995,0.938290517874285,1.01091921421899,1.1081597691492,0.522110991484428,0.327298806986446,0.00126772407276907,1.00476611171661,2.47718950093022e-06,5.12673962722412,-0.493577688251388,0.989418693057187,3.56744968189049e-10,8.42285624415475,-32.5402300621286,0.99766412073711,8.90942990948363,0.398261553318459,1051,0.0157775214415128,1043,0.355310525037165,1056
"21","3",0.0246121379061875,0.0198589937376978,0.357558807508323,0.717204986299015,10.1290157957831,-183.113841929475,3.43399393426006,0.625,-1.30425879653503,0.559858852613274,0.999470388390085,9.92171787340564,0.782580240212311,4.43260642944336,-0.0545350532002075,1.18218196958639,1.01167668375374,1.12717497375671,0.590957483164416,0.328128185878977,0.00135478406136766,1.00473704600758,2.79911166575216e-06,5.07477256693986,-0.514654742041841,0.988931639230858,4.07067105013711e-10,8.05644215209209,-32.7772953092106,0.997433875044746,8.8679082176362,0.410813146725692,1050,0.015654544984706,1042,0.367688077926765,1056
"22","3",0.0246121379061875,0.0219087191181944,0.358366786549698,0.732162027211177,10.1978239008796,-167.526613518317,3.56312918116828,0.575,-1.39246182177157,0.492744586442291,0.999439639248581,9.91254169116521,0.831400613100098,5.34656533603668,-0.113164669290265,0.874841284445979,1.01652358862298,1.17012354192901,0.529656867649107,0.333052642593591,0.00207144714963605,1.0045335988502,6.27805022456168e-06,5.07709374710205,-0.652222995691865,0.985166882611517,8.92465655049525e-10,8.01702252293326,-33.2220203042684,0.997786981908871,8.87305979082886,0.409273035418924,983,0.0221958525636197,973,0.367076792730446,982
"23","3",0.0246121379061875,0.0197356887991793,0.357105982186031,0.747372695031529,10.0138472937759,-168.692062966367,3.47589698914456,0.565277777777778,-1.41712169634112,0.483028428531941,0.999438610865053,9.91684962405731,0.796269725267812,4.95824699029805,-0.074355680779397,1.01884637214872,1.0114891085397,1.16803493727991,0.582617423484007,0.331717941575424,0.00179596441607981,1.00464790460531,3.64365955791003e-06,5.34703757025176,-0.552354146974713,0.987755258468874,6.17903374884238e-10,9.66139194181518,-32.4769583108991,0.997754215356385,8.96784640724174,0.414184916584016,976,0.0159567003427572,968,0.312192332021629,1035
"24","3",0.0246121379061875,0.0196739424786057,0.356311571689632,0.716683143058004,10.2494354047509,-157.889028775721,3.40566236944796,0.558333333333333,-1.42025747988079,0.469201236844842,0.999441038676529,9.91736999394003,0.904678938522703,6.36482108595118,-0.0783371458654686,0.303391800976121,1.0107962793174,1.03604383315485,0.24750423542382,0.329011619145464,0.00117087367235506,1.00466055026279,2.64936333505164e-06,5.00313644353946,-0.531422257014462,0.988087748635433,5.90578783017741e-10,7.23091856467888,-33.7977501613225,0.998186737053191,8.99114051316147,0.341174554548627,985,0.0108622873907478,977,0.288147833354178,1038
"25","3",0.0246121379061875,0.0199216773004856,0.357614793923777,0.718567277997819,10.2154358145739,-169.088964495144,3.43467223232572,0.583333333333333,-1.37594414382154,0.500431893809682,0.999452510336357,9.91845858564756,0.885599077314425,6.11598356771354,-0.127950857656594,0.470389410977843,1.0116105522978,1.0739211085322,0.330399276707039,0.328324086971254,0.0016378444601422,1.00466776974616,2.85587191789458e-06,5.10829403838959,-0.538415595722608,0.98816600977319,5.32920181042778e-10,8.09725700942158,-33.1983789521242,0.9981045356254,8.97096109158319,0.346901005005055,998,0.0150023803166823,988,0.305814008538354,1000
"26","3",0.0246121379061875,0.0217292888961764,0.357826654435749,0.731243887989928,9.94361685872146,-183.144430463327,3.58067858241834,0.575,-1.31245431934127,0.54661308296335,0.999457728309404,9.91447343815257,0.854285770613639,5.26350368415435,-0.0787819318084848,0.723129784264066,1.01773754000488,1.12309920989631,0.458381723110859,0.333138585946972,0.00179982422636278,1.00454669635083,5.36577444316549e-06,5.24844548955219,-0.650672000295513,0.985089428517131,9.81160612906375e-10,9.29684702369394,-32.2116251747587,0.997845122298166,8.89509821940648,0.441605882346333,999,0.0182111719388458,989,0.342332632221409,1001
"27","3",0.0246121379061875,0.0155876485359461,0.356975303366144,0.713758642397651,10.1041404100108,-161.682847865983,3.04346277479067,0.556944444444444,-1.50504074605928,0.4377091645689,0.999452816544966,9.9274216049282,0.882594711028438,6.712789871837,-0.203258121601546,0.320130074129299,1.00345990904528,1.10455259121398,0.369710123368812,0.323246478519162,0.0010329709566885,1.00490046655469,3.54943219487711e-07,5.23193243141099,-0.322024952746622,0.994533272712621,6.06395555130489e-11,8.45480877578374,-33.4359185927276,0.998227245092828,9.09142134268409,0.152853381100633,1327,0.00232276774123875,938,0.0606880400547016,1012
"28","4",0.0246121379061875,0.0236866652889773,0.358932758814335,0.725957748391113,10.0542112761618,-178.425601320025,3.67740376491253,0.629166666666667,-1.33559145853848,0.531247911019102,0.999438547239897,9.90642650452224,0.847261004978832,5.24234899650129,-0.0416814387331454,0.913695859837923,1.02454387314285,1.18531168725823,0.521914511463384,0.336477744547817,0.00210416246700305,1.00440348385677,9.14801945908761e-06,5.14067121433301,-0.799593462245391,0.981363398439912,1.55512437856658e-09,8.69827523928118,-32.6139837074001,0.99767951897325,8.78949912669906,0.531332448773337,1005,0.0318860201920801,997,0.498854858601932,1008
"29","4",0.0246121379061875,0.0228332921323529,0.357927986890415,0.715482344852334,10.2229858163687,-173.777973202458,3.58601990119083,0.623611111111111,-1.32341775296923,0.538001578941145,0.999447441455124,9.9106101519143,0.844502420227888,5.25624032110619,-0.0176699611350017,1.05192869563227,1.02069150480926,1.21129650221406,0.529982695209768,0.332939985805541,0.0020721750486184,1.0044996239234,6.81446479781223e-06,4.93918155168483,-0.718588012989981,0.983041327441418,1.10794180513639e-09,7.25576376095342,-33.2474196229021,0.997702279744218,8.81490113615876,0.48156405379689,1018,0.026104861348213,1008,0.483703596736343,1023
"30","4",0.0246121379061875,0.0202484888627945,0.358280001280234,0.707982487142191,10.2141996701774,-161.338093013116,3.4911361558978,0.620833333333333,-1.44171539311837,0.461975919446347,0.999429912705702,9.91631471485567,0.806098725193074,4.7511586867434,-0.0240961227142666,1.04612789794908,1.01065287798947,1.13055075664655,0.536669827646709,0.32861373923412,0.00189947614621771,1.00462997225232,2.42984851282305e-06,5.22892478730353,-0.541287098777197,0.988051932926459,4.71659604640971e-10,8.74701768913495,-33.1812907815178,0.997623926234975,8.91495523468462,0.337278687557584,1028,0.0113818093666985,1018,0.243178100136933,1032
"31","4",0.0246121379061875,0.0189129494219116,0.35614006138703,0.708529259970776,10.0599868987405,-179.656278924558,3.27601767078077,0.609722222222222,-1.32403909300991,0.545903480742752,0.999467549806696,9.92226659113094,0.855848097542971,6.23197520992686,-0.185319090525119,0.776806037789383,1.00989655943285,1.24296657674962,0.558208609930425,0.327303739161221,0.00111989483220956,1.00475013325159,1.70667628784179e-06,5.27607264066366,-0.487709515995046,0.989943154840648,3.55367537110777e-10,9.23428338632925,-32.372042434582,0.99791573893119,8.86909491116417,0.322018158792762,902,0.00935555228145137,894,0.2737862637888,965
"32","4",0.0246121379061875,0.0206770574172148,0.356298216440255,0.741570169367338,10.0248969736703,-174.278615740373,3.41378985863227,0.568055555555556,-1.37202458788317,0.511597829432124,0.999445642061162,9.91433145466366,0.854283349336617,6.03928853309147,-0.103561751092761,0.892447505475629,1.01522057425951,1.25698003663197,0.584812978003338,0.334201933040689,0.00151484429194712,1.00458811863277,4.59830452660968e-06,5.23287713261808,-0.626191489796314,0.985973045397601,7.85964539438305e-10,8.96163711609705,-32.7268688047959,0.997880968498254,8.8433569995593,0.432805657953308,938,0.018327969362833,930,0.360383059735058,989
"33","4",0.0246121379061875,0.0186480162433715,0.356181848121657,0.715118865182601,9.99358019254691,-173.376515770677,3.25282320908429,0.595833333333333,-1.39343138413666,0.501124289889069,0.999456601629691,9.92041582896359,0.882574374552244,6.64052489760211,-0.0867850927277267,0.748559734858471,1.01000733459745,1.23053915972641,0.487289121837964,0.331474234159606,0.00120375067071833,1.00472449338367,1.91653421079645e-06,5.25316337222869,-0.502430839239796,0.988513485681559,4.76664282008105e-10,9.02454589507754,-32.7290522696877,0.998283411675241,9.04851663291014,0.350546994890318,951,0.0108548073972299,942,0.204156795974838,1002
"34","4",0.0246121379061875,0.0228963938490536,0.358050677356694,0.735527214471402,10.2708828882772,-164.417479279013,3.58967301803535,0.584722222222222,-1.37554723924928,0.496549705178973,0.999432973281905,9.90908149821751,0.874634036611268,5.80225574443815,-0.0678527304187763,0.734134172121272,1.01924394474902,1.145460110033,0.413803759949436,0.333579372308971,0.00173047247172432,1.00444671023091,6.88144779458386e-06,5.03779742436941,-0.716344237563095,0.98329148930777,1.2883424194448e-09,7.77827033248369,-33.35132384986,0.997889858051647,8.84782926723057,0.487579153464454,997,0.025081085238243,987,0.413294808430594,999
"35","4",0.0246121379061875,0.0198077571419688,0.355100751437792,0.715336619947999,10.2450307729554,-159.611285716976,3.43840363693299,0.555555555555556,-1.38243449529922,0.486396582404555,0.999439715571749,9.91697182730559,0.906469572813862,5.81802995023574,-0.0229312581362604,0.36873878726166,1.01117189050659,1.02180729761363,0.220552216287667,0.327751887639808,0.00140790156624845,1.00463686547429,3.2606529636689e-06,4.99060631004635,-0.538481262621649,0.987958344236073,5.50310763412546e-10,7.13861714556068,-33.8050089426087,0.998087291296612,8.96624929964762,0.40669342335378,1001,0.0184748923875888,991,0.337228780787282,1005
"36","4",0.0246121379061875,0.0200498505568416,0.356693654845878,0.71806654486307,10.2526355194963,-163.101533362929,3.36514081684404,0.583333333333333,-1.39733825557866,0.48741281667158,0.999447592630222,9.91767347924536,0.867078294156691,6.27125718056874,-0.105199676876668,0.835173150205203,1.01163031549055,1.20190888731062,0.490364963043668,0.331526922178142,0.00154325270432299,1.00466939200664,3.67477619972517e-06,5.00060557905383,-0.544807094261375,0.987241705755203,5.37385723900747e-10,7.34040822185339,-33.5927864834827,0.998216679631463,9.03948852460133,0.389084906779392,969,0.0205711723937823,959,0.336569459919192,970
"37","1",0.0246121379061875,0.0190915539448799,0.358406974284084,0.748876957852375,10.4225422303939,-171.461595319741,3.39590947109581,0.586111111111111,-1.42662827931221,0.485832555884773,0.999450900802056,9.92284297017459,0.769428566007716,3.92437226204298,-0.0224224184715845,1.20249337932693,1.00758432555948,1.07680089890172,0.548385676365332,0.323902306657496,0.00160761937533653,1.00478200622471,1.53540206273146e-06,5.45651949310337,-0.443958702300957,0.991380030028834,2.69925244289748e-10,9.99363655025696,-32.3188368865982,0.997111093897623,8.8381408830794,0.348419146601365,1050,0.0111223648226257,1042,0.193282525620978,1102
"38","1",0.0369182068592812,0.0215555291345302,0.358221783765932,0.763267550065295,10.1158312505591,-174.967179688012,3.5996604924265,0.55,-1.360839503368,0.511944076074012,0.999444629374334,9.91510067094869,0.808984133891509,4.34473414061825,-0.0723052652496006,0.706463806593795,1.01464303879755,1.05090206505339,0.4461673344594,0.329137504003783,0.00171703780613503,1.00460604310906,4.75746092324393e-06,5.24530583748549,-0.609706252831402,0.987058436409067,7.93145782523436e-10,8.98986497519415,-32.6758894264332,0.997310800235118,8.75339771158069,0.419348067451437,1016,0.0190372707696575,1006,0.319569759468258,1067
"39","1",0.0307651723827343,0.0173602569782882,0.358282462129462,0.737834835762507,10.1273321394147,-215.899406937453,3.21084628267868,0.590277777777778,-1.10426541795745,0.682181234865654,0.999516712997862,9.93177333722044,0.796760377806124,3.70474813616446,0.028524860862206,1.22890281911388,1.00799840094945,1.10713085434426,0.560066440817801,0.32190557472286,0.000931894155612096,1.00487486407199,1.22944120442944e-06,5.36638339623348,-0.394946742851225,0.993059867536223,1.40123391860735e-10,10.0643230949644,-30.9208322359076,0.99684918250084,8.72541876644561,0.302930842763494,1139,0.00685365875807494,1010,0.207450995242425,1143
"40","1",0.0246121379061875,0.0181702650470803,0.357646077589295,0.706934079770833,10.1217814076997,-174.558686860527,3.35481504410643,0.579166666666667,-1.4020629324737,0.502889989995143,0.999464126059302,9.92461665816896,0.863856264565064,4.98783678760699,-0.0239481782556636,0.391081579104028,1.00709145348615,0.966665250312238,0.256845169565427,0.323492305057535,0.00105366281084737,1.00478399820445,1.00426976248312e-06,5.18159483075049,-0.419689437821998,0.991513836564125,2.21525175290025e-10,8.49161268218669,-32.9406988690898,0.997793600089937,8.97690434432989,0.257456846262186,1028,0.00691504798264217,1018,0.163482898228421,1094
"41","1",0.0246121379061875,0.0187701898975652,0.357918708095396,0.713459124040698,10.1854501990637,-163.793945659616,3.35865532395116,0.586111111111111,-1.45051868670406,0.462728286263365,0.999446644467433,9.92273038969383,0.851436135945414,4.9024323401653,-0.00851227518295644,0.584036976948721,1.00659934020202,1.01066921417421,0.323064860754306,0.324036720153267,0.00101847245258461,1.00479080277831,9.28452528460356e-07,5.3344643076651,-0.424233603485197,0.991477315133814,2.34129172806511e-10,9.26658098089218,-32.8844521135845,0.997749900403781,8.97661571651885,0.274986096925243,1048,0.005212199173418,1057,0.210860830482343,1102
"42","1",0.0246121379061875,0.017474293545898,0.358120416489428,0.714394640758875,10.1583875455392,-198.785696674735,3.22574957333466,0.627777777777778,-1.19077609855083,0.624925840451362,0.999499814649027,9.93029787623824,0.797880914641195,3.9741499272356,-0.00459923135299054,0.934011603693702,1.00680022019935,1.04896155896422,0.481867424571864,0.322610797294136,0.000817344120686461,1.00486729459804,1.05291626011698e-06,5.3098404980606,-0.386807933452941,0.993036248109025,1.21224778826727e-10,9.48567329149053,-31.7321096343201,0.997020932765788,8.76975293355808,0.286844456313883,1113,0.00890467298959348,1103,0.191935311877326,1117
"43","1",0.0246121379061875,0.0186635896587266,0.356299884851115,0.739400679588612,10.0892063446251,-166.757220432037,3.31041099742655,0.568055555555556,-1.41338033686905,0.479417710659239,0.999441634873846,9.91943966414311,0.870722261835222,6.14660548219474,-0.0908546039673529,0.576733890126352,1.00881925848879,1.14662417266098,0.428687896411365,0.328866891388361,0.0011414712029887,1.00472861701185,2.06613179769331e-06,5.38244767751619,-0.491389655283641,0.989565045429526,4.14341188096038e-10,9.71201439194259,-32.5841031382546,0.998028476935557,8.94527449912314,0.364919048090724,953,0.0115757788267662,944,0.196112173175693,1013
"44","1",0.0246121379061875,0.0276201579202759,0.358621939072964,0.802819606346634,10.0652960988734,-175.904196092116,3.771909401142,0.544444444444444,-1.33874480572532,0.527352446997303,0.999406387379866,9.89275502659771,0.763382369520752,4.42248150112533,-0.0789990566629492,1.16033977381948,1.03881478180383,1.2164279756848,0.701562297042076,0.342550104920003,0.00250281276618454,1.00410140807606,1.76607784999936e-05,5.28347188475283,-1.0730873645235,0.976031717090795,3.0387918148856e-09,9.72316552549422,-32.0490531086493,0.996997880398295,8.5429761473625,0.639113205318352,963,0.0375767293134296,956,0.643165524841695,1018
"45","1",0.0246121379061875,0.0156263306371691,0.355815361313926,0.697550233003681,10.0739946133672,-167.666399944766,3.03751023507685,0.583333333333333,-1.41864815299172,0.483255524116036,0.999462371816847,9.92717844219271,0.894584083574017,6.91290709687756,-0.158713196266887,0.442874184754411,1.004586799169,1.14106477482256,0.378175759214453,0.322987770037118,0.000697741271910917,1.00488543230784,8.62408834783833e-07,5.34423325113628,-0.353077587806411,0.993406502304598,1.19145957258087e-10,9.34251704626588,-32.7208879486464,0.998255698149812,9.04820928058481,0.298306177034108,974,0.00948364542071703,984,0.268659773677297,984
